User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1000634,P894445,F,55+,4,B,2,1,15,,,19538
1000754,P991725,M,26-35,20,A,4+,1,1,18.0,,12654
1000051,P695172,M,46-50,17,C,3,0,9,15.0,1.0,2206
1000155,P119262,M,26-35,9,C,2,0,5,6.0,,9172
1000057,P292593,F,55+,6,B,4+,1,14,17.0,18.0,15556
1000606,P712785,F,26-35,12,C,0,1,11,,15.0,17758
1000648,P138924,F,46-50,13,C,1,1,16,,11.0,14202
1000032,P222012,M,55+,2,B,1,0,4,3.0,,18449
1000162,P625809,M,26-35,9,C,4+,1,16,,16.0,6302
1000421,P477431,M,51-55,1,A,2,0,5,,11.0,8921
1000862,P877776,M,26-35,6,A,3,1,18,1.0,,12587
1000202,P499202,M,36-45,18,B,3,1,20,,1.0,10810
1000907,P448736,M,55+,0,B,2,1,6,,,16434
1000149,P683367,F,26-35,4,C,3,0,6,3.0,19.0,580
1000526,P894467,M,46-50,20,C,1,0,19,,18.0,18738
1000530,P244504,F,18-25,5,C,3,1,10,,11.0,15230
1000617,P297677,M,51-55,20,C,1,0,14,3.0,20.0,10089
1000652,P718838,M,18-25,8,C,1,0,3,16.0,1.0,12584
1000866,P439324,F,36-45,9,B,1,0,12,3.0,4.0,6982
1000975,P774629,M,55+,9,C,2,0,20,,5.0,4530
1000142,P847503,F,36-45,19,B,0,1,11,20.0,5.0,6013
1000660,P341529,F,51-55,15,C,1,0,11,,3.0,8520
1000452,P655702,F,51-55,13,B,0,1,2,,,4514
1000899,P441805,F,0-17,12,A,4+,0,16,14.0,,13531
1000489,P205841,M,46-50,6,B,4+,0,19,15.0,,8658
1000155,P300331,M,18-25,10,B,2,0,6,,,15043
1000087,P237360,F,0-17,9,B,3,0,19,16.0,3.0,528
1000661,P994203,F,36-45,1,C,1,0,1,,,803
1000697,P677484,M,55+,17,A,3,0,17,4.0,8.0,6374
1000954,P176142,F,18-25,0,C,1,0,2,3.0,,17632
1000464,P591507,M,36-45,6,C,0,0,17,,,8481
1000393,P702938,F,18-25,2,B,4+,0,14,,14.0,1924
1000616,P226869,F,46-50,6,B,2,0,5,4.0,,8457
1000471,P783214,M,46-50,3,C,4+,1,4,4.0,,3899
1000544,P149450,F,46-50,19,A,3,0,11,19.0,13.0,9854
1000330,P864810,M,36-45,4,B,0,0,11,,,6273
1000422,P770925,F,18-25,8,A,4+,1,14,,11.0,1723
1000288,P615316,M,18-25,3,C,3,1,11,1.0,,10329
1000662,P281195,M,46-50,3,C,2,0,14,18.0,,8111
1000623,P192413,M,18-25,8,C,3,1,11,17.0,15.0,16330
1000035,P364243,F,51-55,1,B,1,0,5,,14.0,14941
1000818,P258117,F,46-50,12,B,4+,0,20,,16.0,4810
1000400,P777454,F,55+,19,A,3,0,12,18.0,6.0,16356
1000375,P264769,M,18-25,14,A,0,0,18,18.0,14.0,19910
1000850,P299172,M,18-25,14,A,0,1,20,13.0,,11531
1000058,P552237,M,46-50,12,A,3,1,6,,2.0,15970
1000696,P436369,F,51-55,8,B,2,0,17,13.0,,16768
1000115,P490046,F,55+,18,A,1,1,6,,,18496
1000544,P950911,M,51-55,1,A,1,1,12,,,6484
1000513,P495308,F,0-17,10,B,1,1,5,,,14228
1000261,P790921,M,0-17,15,A,3,1,16,8.0,,10871
1000287,P737351,F,36-45,3,C,3,1,10,9.0,14.0,7741
1000756,P280502,F,46-50,2,A,0,0,14,,,15879
1000041,P570678,M,36-45,18,A,4+,1,6,2.0,,15166
1000613,P132744,M,18-25,20,B,4+,0,5,18.0,,15108
1000705,P160306,F,55+,9,A,3,1,15,5.0,,9564
1000971,P234845,F,0-17,7,A,0,1,14,,,513
1000306,P211965,F,26-35,9,C,3,0,7,,,16055
1000842,P933623,M,0-17,0,B,0,0,3,9.0,,9523
1000479,P338002,M,0-17,20,B,4+,1,5,,12.0,6941
1000943,P751253,M,26-35,7,A,1,0,20,5.0,4.0,14352
1000913,P353279,M,18-25,12,B,2,1,6,,,8867
1000612,P776133,M,26-35,14,C,4+,0,10,18.0,,8366
1000175,P724493,F,46-50,11,A,0,0,15,,16.0,15074
1000957,P949415,M,55+,9,C,2,0,10,3.0,7.0,13982
1000790,P680462,F,18-25,2,A,0,0,8,2.0,8.0,635
1000648,P586865,F,55+,8,A,4+,0,12,19.0,4.0,10961
1000597,P391452,M,46-50,2,A,4+,1,15,14.0,18.0,11743
1000145,P598264,M,46-50,9,C,0,1,18,,16.0,17864
1000793,P101213,F,36-45,4,A,1,0,19,15.0,,18959
1000653,P640600,F,0-17,9,A,4+,0,13,3.0,,15545
1000060,P481318,M,18-25,8,B,2,1,1,7.0,,6453
1000420,P642298,M,36-45,17,B,0,0,5,,,12495
1000369,P619207,M,18-25,17,A,1,0,9,12.0,,10737
1000648,P580539,F,18-25,2,C,0,0,16,20.0,6.0,2943
1000851,P155320,F,46-50,3,B,3,0,17,,12.0,12286
1000447,P213694,F,0-17,15,C,2,1,8,14.0,,1121
1000084,P593162,F,46-50,9,A,0,0,3,8.0,9.0,2890
1000410,P303717,F,51-55,6,C,2,1,2,15.0,,17332
1000210,P944240,F,36-45,10,A,4+,0,7,,9.0,14884
1000975,P266494,M,55+,5,C,0,1,11,9.0,8.0,11930
1000876,P319250,F,55+,6,C,4+,1,10,2.0,,2043
1000412,P277785,M,0-17,19,A,2,0,8,7.0,11.0,18733
1000281,P143350,M,18-25,9,B,1,0,9,5.0,5.0,15633
1000566,P472662,M,0-17,12,C,0,1,6,,12.0,8942
1000851,P531232,M,18-25,16,B,0,0,3,,,11336
1000250,P237220,F,36-45,7,C,2,1,18,8.0,,907
1000924,P465393,F,51-55,18,B,2,0,14,,6.0,7335
1000348,P470047,M,46-50,10,A,1,1,2,,13.0,7112
1000923,P101167,F,36-45,6,A,1,0,17,9.0,,18489
1000229,P346473,F,55+,11,B,4+,1,12,11.0,20.0,17848
1000899,P167213,F,18-25,9,C,1,0,11,13.0,,14445
1000726,P457078,M,46-50,2,C,0,0,20,13.0,15.0,5537
1000847,P875511,F,51-55,20,B,2,1,7,18.0,7.0,4203
1000471,P325948,F,18-25,6,C,3,0,7,,,10268
1000381,P374992,F,51-55,0,C,4+,0,9,19.0,,6207
1001000,P277406,M,55+,5,A,0,1,9,,,3815
1000784,P530286,F,46-50,17,A,3,1,10,3.0,,7623
1000589,P276113,M,26-35,6,B,2,1,19,14.0,,14459
1000783,P277951,M,55+,12,A,3,0,2,,4.0,8342
1000880,P445257,M,46-50,8,C,0,0,1,,,4839
1000997,P120699,M,18-25,7,B,0,0,2,,7.0,4610
1000285,P184612,F,18-25,17,A,4+,0,7,,12.0,17538
1000976,P292013,F,0-17,15,B,0,0,5,,14.0,16331
1000461,P489151,M,0-17,0,A,4+,1,2,17.0,,12762
1000033,P886750,F,26-35,1,A,4+,0,8,17.0,1.0,13816
1000939,P455012,F,26-35,13,B,1,1,18,,20.0,2668
1000591,P630893,M,46-50,3,B,0,1,1,16.0,4.0,11127
1000217,P465937,F,26-35,15,C,3,1,4,1.0,,4379
1000388,P664932,F,51-55,16,B,2,0,3,,,2264
1000031,P393768,F,55+,9,C,0,0,1,6.0,,13960
1000248,P370400,F,46-50,11,A,4+,0,18,,5.0,19374
1000737,P700468,M,26-35,10,B,3,1,13,13.0,,13633
1000581,P693492,M,18-25,10,C,1,1,15,,13.0,17063
1000721,P995940,F,46-50,20,B,0,1,3,,,12806
1000563,P710847,M,26-35,13,B,3,1,9,,,10262
1000775,P113898,F,55+,4,B,3,1,2,19.0,2.0,16975
1000636,P472688,F,26-35,10,B,0,1,18,12.0,,12540
1000730,P364084,M,18-25,7,B,2,0,20,3.0,,9388
1000234,P933389,F,46-50,0,A,1,0,14,4.0,14.0,8363
1000143,P526643,M,26-35,7,C,0,1,10,,8.0,6890
1000441,P911631,F,18-25,5,B,0,0,7,,13.0,5005
1000473,P750419,M,46-50,9,A,4+,0,9,11.0,14.0,3410
1000761,P571909,M,51-55,18,A,3,1,2,,11.0,854
1000752,P123089,F,51-55,3,A,3,1,2,,10.0,10673
1000140,P260964,F,51-55,2,B,3,1,11,,10.0,9191
1000045,P412355,F,46-50,13,B,3,0,7,,7.0,3353
1000436,P552276,F,18-25,12,A,3,1,16,4.0,,14514
1000869,P836336,F,18-25,13,A,4+,0,4,,,11763
1000920,P835557,F,55+,19,A,1,1,2,,,7497
1000628,P901688,M,55+,10,A,4+,0,14,16.0,4.0,14320
1000488,P410221,F,26-35,0,C,0,0,18,,,6533
1000108,P266520,F,18-25,2,A,2,1,16,,,19467
1000304,P524205,F,46-50,15,B,4+,0,4,11.0,,12842
1000032,P837241,M,36-45,20,B,3,0,5,,4.0,1057
1000447,P391093,M,46-50,20,B,4+,0,2,,,12744
1000419,P227129,F,18-25,18,C,4+,1,6,,6.0,17357
1000225,P305774,F,36-45,19,C,1,0,14,,,929
1000862,P753389,F,51-55,13,B,0,1,4,,,11445
1000561,P394310,M,18-25,6,C,0,1,3,,15.0,15610
1000386,P926138,M,36-45,8,A,4+,0,16,,14.0,1590
1000029,P337406,M,55+,13,C,3,1,6,3.0,18.0,12118
1000863,P449181,M,0-17,10,A,3,1,3,,,10518
1000345,P911596,F,46-50,10,B,4+,1,13,2.0,,7335
1000210,P108993,M,55+,11,A,3,1,10,15.0,,8514
1000033,P422350,M,26-35,18,A,0,1,4,,,2309
1000813,P421144,M,0-17,12,B,1,0,5,4.0,,8874
1000246,P926976,F,0-17,4,B,1,0,13,,10.0,8598
1000580,P870753,M,0-17,10,C,4+,0,3,,9.0,13271
1000406,P562174,M,26-35,16,C,4+,0,6,9.0,16.0,12956
1000135,P671542,M,36-45,2,A,3,0,13,1.0,,16345
1000691,P416213,F,55+,4,C,4+,0,12,,9.0,4222
1000843,P927347,F,46-50,2,B,1,1,20,,7.0,11527
1000508,P270462,M,18-25,3,B,2,0,1,6.0,19.0,1310
1000473,P215605,F,51-55,19,B,4+,1,14,15.0,3.0,19134
1000408,P383641,M,18-25,8,A,2,1,15,,,657
1000456,P239175,M,55+,9,A,2,0,12,,9.0,14696
1000947,P615926,F,55+,3,C,2,0,9,3.0,,12555
1000608,P993858,M,36-45,15,A,0,0,9,11.0,18.0,12746
1000568,P858950,F,55+,6,B,0,0,8,,,7256
1000713,P203873,M,36-45,17,B,2,1,8,,,17435
1000248,P596600,F,18-25,15,C,0,0,11,19.0,,9107
1000294,P195695,M,26-35,12,B,0,1,4,9.0,,6809
1000364,P582363,M,0-17,4,C,4+,1,17,1.0,2.0,5705
1000408,P590115,M,46-50,15,C,1,0,15,8.0,7.0,17687
1000039,P453850,M,51-55,14,B,4+,0,7,,,19395
1000321,P844720,M,0-17,15,C,0,1,15,,19.0,14700
1000186,P158564,M,46-50,11,A,3,0,14,,,6271
1000462,P212378,M,18-25,4,B,3,0,6,17.0,2.0,11816
1000218,P691926,F,18-25,15,B,2,1,1,7.0,10.0,10919
1000282,P732725,M,46-50,18,B,0,0,13,20.0,16.0,14150
1000172,P284505,M,18-25,8,B,1,1,4,10.0,19.0,11315
1000096,P913304,F,55+,10,B,3,0,18,,,3723
1000937,P633168,M,46-50,8,C,3,1,12,,,9110
1000209,P757756,F,46-50,13,B,2,0,17,,2.0,4527
1000851,P339612,M,36-45,8,A,4+,1,16,12.0,19.0,1664
1000058,P886716,M,51-55,20,B,4+,0,1,11.0,,17281
1000149,P590942,M,26-35,10,C,4+,0,3,10.0,,2823
1000662,P872611,F,0-17,19,A,0,0,8,3.0,11.0,2652
1000674,P353875,M,0-17,14,B,2,0,18,,,4881
1000885,P483713,F,36-45,14,C,4+,1,13,20.0,,4875
1000812,P693211,M,46-50,10,A,3,0,19,,18.0,8568
1000936,P411285,M,36-45,1,B,4+,1,18,,10.0,2723
1000043,P872277,M,18-25,12,A,4+,1,4,,,10482
1000396,P632716,M,36-45,3,A,1,0,15,18.0,,14072
1000702,P361411,M,18-25,8,A,3,1,14,17.0,,18475
1000245,P298398,F,26-35,6,C,0,0,15,,,11893
1000839,P375002,M,0-17,2,C,2,1,14,2.0,12.0,4906
1000315,P238307,F,0-17,14,C,4+,0,3,,,8267
1000195,P348234,F,36-45,6,B,4+,0,1,8.0,15.0,689
1000110,P150465,F,51-55,11,B,4+,0,17,4.0,,15849
1000996,P436434,M,55+,14,A,3,1,5,11.0,,11382
1000462,P959458,F,51-55,16,A,2,1,6,11.0,4.0,4287
1000588,P297824,M,0-17,9,A,2,0,7,18.0,,12193
1000033,P265166,F,18-25,10,C,0,1,2,20.0,6.0,3764
1000434,P222075,F,51-55,17,C,4+,1,3,,,17307
1000249,P265473,F,18-25,3,B,3,0,7,,20.0,11872
1000613,P734041,M,18-25,16,C,4+,0,1,16.0,4.0,18934
1000206,P399085,M,55+,13,C,3,0,12,10.0,,12742
1000884,P105620,M,0-17,14,A,2,1,12,,,12151
1000675,P897519,F,46-50,11,C,3,1,7,19.0,13.0,13671
1000362,P555583,F,55+,14,C,0,0,3,,,11681
1000329,P504750,F,18-25,20,A,2,1,14,17.0,,5004
1000134,P161645,M,0-17,16,C,1,0,19,,,11708
1000743,P281617,F,51-55,20,A,2,1,1,6.0,,19040
1000722,P784422,F,55+,20,A,4+,0,3,16.0,,7716
1000919,P664846,M,51-55,9,C,3,0,11,20.0,,18028
1000553,P720435,F,26-35,11,A,3,0,6,13.0,,16696
1000265,P671702,M,46-50,7,A,4+,0,16,,10.0,4213
1000533,P942026,M,18-25,6,B,2,0,10,19.0,13.0,4820
1000308,P441968,F,36-45,12,C,3,1,12,,,7314
1000536,P697760,M,51-55,6,B,2,0,9,,,3611
1000057,P668857,F,46-50,16,C,3,1,4,,,6390
1000230,P303326,M,26-35,6,C,3,0,2,3.0,12.0,9617
1000927,P674456,M,46-50,12,A,4+,1,12,,9.0,15514
1000812,P123024,F,18-25,2,B,4+,1,6,,,19197
1000890,P659362,F,36-45,5,C,4+,0,4,,,9057
1000547,P862571,F,51-55,12,C,4+,0,15,,,4947
1000924,P785108,M,26-35,3,C,1,1,7,9.0,11.0,7048
1000423,P671994,M,51-55,16,A,1,0,3,,,11028
1000556,P700718,F,55+,18,A,1,1,11,9.0,,18117
1000961,P408461,F,26-35,10,A,1,1,14,17.0,16.0,8074
1000298,P403383,M,55+,5,B,2,0,1,9.0,3.0,9607
1000320,P560519,M,26-35,10,B,0,0,4,20.0,,12944
1000417,P388348,M,51-55,6,B,3,0,16,7.0,2.0,6481
1000387,P566665,M,55+,12,B,2,0,15,2.0,,4291
1000526,P823439,M,55+,18,B,2,1,4,6.0,,6355
1000877,P865203,M,0-17,9,B,4+,1,12,2.0,3.0,11958
1000355,P972872,M,55+,0,B,1,0,4,,,5959
1000767,P713119,M,36-45,12,A,4+,0,11,,,2108
1000229,P403023,M,0-17,11,C,2,1,14,,,6704
1000822,P900176,F,51-55,0,A,4+,0,16,4.0,,3218
1000902,P352672,M,26-35,3,A,1,1,2,,,5439
1000924,P254273,M,36-45,3,B,0,1,7,,9.0,3542
1000068,P378815,F,0-17,13,C,3,0,17,11.0,12.0,14073
1000152,P172348,M,26-35,2,A,0,1,15,,,14867
1000969,P707517,M,55+,9,A,1,1,14,,2.0,15505
1000115,P653499,M,46-50,3,C,3,1,9,,,9810
1000911,P578668,M,46-50,15,A,0,0,10,1.0,11.0,16013
1000461,P798563,M,51-55,19,A,2,0,11,18.0,,983
1000928,P492752,F,18-25,17,A,3,1,7,11.0,,5072
1000896,P640172,F,36-45,16,A,4+,1,20,9.0,,15082
1000059,P460043,F,36-45,3,C,1,0,8,16.0,14.0,3446
1000891,P917240,M,51-55,7,A,0,1,3,12.0,,3280
1000836,P657561,M,26-35,4,A,3,0,3,10.0,,3996
1000162,P187959,M,26-35,19,A,1,1,11,8.0,,5048
1000648,P977000,M,36-45,17,A,0,0,1,,16.0,4947
1000766,P373480,F,36-45,2,A,0,0,12,14.0,,2515
1000265,P145079,F,26-35,8,C,0,1,11,,,15559
1000460,P209978,F,46-50,14,A,3,1,9,,,7459
1000922,P486312,F,26-35,14,C,4+,1,14,11.0,,13127
1000468,P495180,F,51-55,1,C,2,0,19,6.0,,1064
1000638,P751990,M,0-17,0,C,4+,1,16,,,14199
1000399,P577091,M,46-50,15,A,1,1,12,19.0,,11181
1000664,P765910,M,18-25,6,C,0,0,1,,1.0,4138
1000684,P644786,M,26-35,0,B,4+,1,1,,16.0,16411
1000712,P896669,F,55+,10,A,1,0,14,4.0,12.0,4362
1000450,P789678,M,46-50,18,C,1,1,13,,14.0,18192
1000807,P582321,F,51-55,9,B,4+,1,4,1.0,1.0,15559
1000024,P579569,M,46-50,9,A,4+,0,7,3.0,2.0,4028
1000247,P652637,M,36-45,10,B,2,0,19,12.0,6.0,11109
1000364,P254656,F,55+,5,B,3,0,14,17.0,2.0,10152
1000970,P612955,F,18-25,6,B,0,1,4,12.0,,11906
1000396,P522210,F,51-55,14,C,3,0,6,,18.0,4352
1000285,P791937,F,46-50,4,B,1,0,15,,,6435
1000935,P385828,M,26-35,0,C,2,0,5,,,8481
1000343,P749739,M,0-17,20,C,3,0,5,13.0,11.0,16282
1000132,P220721,F,36-45,19,C,3,0,13,,8.0,11709
1000172,P695936,M,55+,9,A,3,1,16,10.0,,17969
1000818,P360588,M,26-35,5,B,1,0,5,,,15863
1000132,P359779,F,18-25,8,B,1,0,20,15.0,,6908
1000150,P422817,F,36-45,11,C,0,0,20,,,1271
1000722,P598601,F,0-17,18,C,1,0,7,16.0,6.0,19722
1000261,P104112,M,51-55,7,A,0,1,9,14.0,3.0,8604
1000170,P146830,M,51-55,16,A,0,1,11,5.0,,14660
1000414,P755732,M,36-45,3,B,3,1,12,6.0,1.0,13200
1000365,P789055,F,55+,9,C,2,0,18,14.0,16.0,17372
1000294,P451882,M,0-17,3,A,3,0,8,,,11346
1000957,P638785,F,46-50,14,A,3,0,2,,9.0,7628
1000930,P647101,M,0-17,14,A,4+,0,9,9.0,,1594
1000549,P731921,M,51-55,9,B,2,0,12,5.0,,9457
1000570,P929735,M,36-45,17,B,3,0,9,3.0,8.0,16686
1000096,P889972,M,18-25,6,C,0,0,12,9.0,,11081
1000303,P391665,M,46-50,17,B,3,0,9,9.0,,14596
1000758,P298889,F,51-55,18,B,0,0,5,,,13495
1000583,P527618,M,46-50,16,A,2,1,18,7.0,11.0,18476
1000470,P721056,M,0-17,19,A,4+,0,17,2.0,14.0,11706
1000512,P681038,F,0-17,5,B,3,0,9,,18.0,5209
1000897,P758921,F,18-25,11,A,4+,0,18,17.0,11.0,14583
1000998,P696981,F,46-50,19,A,3,1,5,,16.0,12130
1000121,P529461,M,26-35,15,A,1,0,9,,8.0,17430
1000391,P698925,M,46-50,10,A,1,0,15,,2.0,19268
1000572,P556243,F,51-55,2,B,2,0,13,19.0,,15429
1000678,P304017,M,18-25,11,B,2,1,14,,,16428
1000155,P515079,M,46-50,12,A,4+,0,17,6.0,,2209
1000302,P401516,M,26-35,14,A,4+,0,6,9.0,16.0,11271
1000865,P937544,F,18-25,4,C,1,0,9,13.0,17.0,9446
1000095,P780658,M,46-50,12,B,3,0,4,,15.0,12763
1000964,P944410,F,51-55,11,C,4+,0,19,,5.0,11351
1000099,P225245,F,36-45,17,B,0,0,3,5.0,19.0,18673
1000650,P518654,M,26-35,5,A,2,0,4,20.0,,11023
1000410,P790819,M,51-55,0,A,0,1,14,1.0,,10704
1000601,P491160,M,51-55,2,A,4+,1,13,,7.0,11581
1000477,P341436,F,36-45,9,B,2,0,18,13.0,,1011
1000892,P899315,M,46-50,9,C,3,0,17,5.0,2.0,17227
1000293,P769841,F,18-25,16,A,2,1,8,4.0,,15709
1000315,P497609,M,18-25,5,C,3,1,16,3.0,,8218
1000984,P747784,F,36-45,7,C,3,0,10,,16.0,19930
1000894,P447088,M,55+,4,B,4+,1,5,,12.0,12296
1000758,P647184,F,18-25,8,C,3,1,3,,11.0,13187
1000760,P108991,F,51-55,18,A,3,0,20,13.0,,2071
1000739,P910368,F,0-17,1,C,1,0,4,12.0,,7384
1000271,P788878,M,46-50,4,A,4+,0,13,,,13471
1000052,P792287,M,0-17,14,C,1,1,13,,3.0,2892
1000525,P582412,M,18-25,14,C,4+,0,5,,,7699
1000259,P574076,F,18-25,12,B,3,0,18,,6.0,10266
1000579,P813451,F,51-55,17,B,0,0,1,14.0,7.0,19918
1000013,P547216,F,36-45,15,A,0,1,3,19.0,,12849
1000552,P711650,M,0-17,7,A,1,1,8,19.0,5.0,18247
1000808,P888912,F,55+,13,B,3,0,17,,,13605
1000734,P879242,F,36-45,15,B,4+,1,2,,,17211
1000697,P628721,M,51-55,4,C,4+,0,6,6.0,,4688
1000136,P425905,F,36-45,3,B,2,0,1,4.0,,8561
1000976,P164981,F,46-50,12,B,0,0,2,,2.0,4198
1000174,P547617,F,55+,15,A,3,0,16,10.0,10.0,514
1000455,P171111,F,46-50,20,B,2,0,6,11.0,,2861
1000186,P191411,F,46-50,8,B,2,1,15,7.0,17.0,2009
1000106,P636049,F,18-25,2,A,4+,0,14,14.0,,1972
1000204,P267873,F,51-55,19,C,0,0,7,,,9384
1000243,P941094,F,51-55,15,A,3,1,3,19.0,,2454
1000806,P119956,M,0-17,4,B,1,0,8,,5.0,14906
1000383,P116431,M,0-17,8,B,1,0,12,11.0,,6953
1000115,P760549,M,55+,17,C,4+,1,7,,,12800
1000530,P964542,M,26-35,12,B,2,0,5,,,11738
1000659,P251543,F,0-17,10,A,2,0,5,15.0,,10016
1000719,P881189,F,18-25,8,A,3,1,2,,,15265
1000700,P173665,F,55+,6,B,2,0,5,,,7327
1000782,P337176,F,0-17,2,C,2,0,11,,3.0,15195
1000254,P114045,M,26-35,20,C,4+,0,2,4.0,17.0,9548
1000403,P780322,F,55+,10,C,2,0,7,18.0,,6543
1000684,P192710,M,0-17,11,C,0,0,4,7.0,1.0,19829
1000130,P760261,M,0-17,5,C,2,0,2,14.0,,9611
1000355,P616654,F,46-50,19,A,2,0,14,3.0,,17833
1000793,P684679,F,26-35,12,C,0,0,18,,,13438
1000748,P365988,F,46-50,15,B,0,1,18,12.0,,9591
1000146,P408820,M,26-35,15,C,1,0,6,,,3235
1000030,P602691,F,18-25,5,C,1,1,7,,7.0,3989
1000386,P782854,M,55+,14,B,1,1,20,13.0,,7842
1000510,P903323,F,55+,18,B,3,0,12,5.0,,3568
1000553,P280171,M,55+,13,B,4+,0,16,,2.0,616
1000414,P751905,F,55+,15,B,3,1,1,,,12651
1000947,P217773,M,26-35,18,B,3,1,4,,,12815
1000998,P553111,F,0-17,14,B,0,1,7,,,8922
1000204,P315774,M,55+,12,A,4+,1,4,4.0,11.0,12790
1000337,P383812,M,0-17,3,B,2,1,6,,2.0,2928
1000071,P652542,F,36-45,11,A,4+,0,19,11.0,15.0,4016
1000828,P840285,M,55+,17,A,2,1,3,15.0,9.0,19667
1000077,P800522,F,0-17,7,C,0,0,1,,14.0,8364
1000007,P826350,M,55+,9,B,1,1,18,9.0,5.0,16961
1000497,P145861,F,0-17,15,B,1,0,19,2.0,,19225
1000142,P264245,M,55+,15,C,0,1,9,7.0,4.0,13081
1000445,P113146,F,55+,7,C,4+,1,6,,,14244
1000846,P582888,M,46-50,1,A,4+,0,8,,,2393
1000591,P549691,M,26-35,3,B,3,0,10,4.0,,9889
1000773,P264527,M,46-50,6,B,3,0,14,12.0,,6829
1000481,P121775,F,18-25,5,C,1,0,16,,17.0,2302
1000384,P578664,M,46-50,20,C,3,1,6,,11.0,18273
1000813,P620573,M,36-45,18,A,1,0,15,5.0,13.0,17407
1000718,P368024,F,18-25,5,A,1,1,4,2.0,18.0,16383
1000804,P141461,F,36-45,8,B,0,1,10,,,6329
1000001,P981302,F,36-45,15,B,1,0,13,1.0,14.0,8067
1000550,P306082,F,0-17,8,B,4+,1,5,,,19951
1000119,P178598,F,46-50,17,B,3,0,15,,,8061
1000758,P711526,F,51-55,18,C,4+,1,15,,20.0,11690
1000127,P663854,M,46-50,1,A,4+,0,20,,9.0,19714
1000993,P981092,M,18-25,2,C,4+,1,11,,8.0,3090
1000991,P835126,M,26-35,5,A,3,0,9,,8.0,5792
1000287,P488046,F,55+,15,B,3,1,7,1.0,16.0,2669
1000859,P113082,M,36-45,5,C,4+,1,6,8.0,7.0,7594
1000766,P559607,F,18-25,20,A,1,0,12,3.0,2.0,13844
1000892,P690563,F,51-55,19,B,2,0,9,2.0,,7536
1000578,P187483,M,36-45,12,B,0,1,15,,,8792
1000594,P931289,M,18-25,0,C,2,0,12,10.0,,1854
1000502,P625952,M,51-55,9,B,1,0,17,,10.0,16836
1000048,P178562,F,18-25,8,B,2,1,13,14.0,1.0,7455
1000785,P541094,M,18-25,20,C,4+,1,19,2.0,3.0,17951
1000804,P898385,M,36-45,13,A,2,0,1,1.0,3.0,4490
1000407,P856907,F,18-25,1,A,1,1,10,13.0,6.0,18340
1000533,P242904,F,18-25,20,B,3,0,14,6.0,3.0,4543
1000393,P563229,M,36-45,0,B,1,0,15,10.0,,19932
1000777,P763935,M,55+,5,A,2,0,6,5.0,,6713
1000880,P960010,F,18-25,16,B,3,0,9,12.0,,11083
1000453,P586570,F,55+,4,C,3,1,18,,12.0,2943
1000802,P606128,F,18-25,12,B,2,1,11,,,8953
1000579,P662360,F,55+,9,C,2,0,3,,4.0,15693
1000106,P675499,F,18-25,0,C,2,0,7,,,3216
1000963,P121414,F,36-45,0,C,1,1,6,,19.0,17376
1000174,P655352,M,26-35,17,A,1,0,19,,,6340
1000483,P576439,F,0-17,8,A,4+,0,17,13.0,9.0,17078
1000963,P900592,F,18-25,8,A,0,0,7,,,10621
1000410,P451623,M,36-45,20,A,2,1,18,13.0,,11407
1000272,P213952,F,26-35,1,B,1,1,9,20.0,18.0,2001
1000100,P603503,F,51-55,6,A,2,0,3,,17.0,14219
1000749,P930637,F,46-50,3,B,1,1,18,,20.0,9390
1000829,P854676,F,26-35,9,B,3,1,16,5.0,,16574
1000498,P105457,F,18-25,1,C,0,0,5,,16.0,12243
1000603,P213374,F,46-50,8,B,4+,1,8,2.0,6.0,17582
1000689,P316474,F,46-50,10,A,4+,0,15,2.0,16.0,7846
1000632,P504953,F,51-55,11,C,0,1,17,20.0,20.0,5654
1000849,P976459,M,26-35,4,B,2,0,8,,8.0,2726
1000206,P985659,M,18-25,7,B,4+,0,20,,,19691
1000213,P160335,F,55+,5,B,0,0,9,5.0,13.0,13352
1000930,P701595,M,55+,14,C,0,0,19,8.0,20.0,8076
1000806,P783182,F,18-25,1,A,1,1,15,8.0,16.0,11969
1000958,P121665,M,51-55,1,C,3,0,10,,17.0,16298
1000445,P579896,M,46-50,19,C,3,0,5,20.0,5.0,16454
1000211,P439056,M,0-17,7,A,2,1,17,,8.0,9132
1000805,P884907,F,55+,4,C,3,0,10,,19.0,2094
1000177,P727426,M,36-45,18,C,0,1,19,,,4468
1000007,P982999,M,55+,18,C,2,0,5,13.0,,16380
1000389,P586930,M,51-55,2,A,1,1,10,,,6626
1000533,P389503,F,0-17,9,A,3,1,6,,8.0,1505
1000286,P941493,M,0-17,14,C,1,1,19,3.0,4.0,8310
1000166,P287329,F,26-35,0,A,1,1,10,18.0,14.0,5676
1000034,P620622,F,46-50,10,A,4+,1,1,,20.0,16472
1000911,P154726,F,18-25,12,C,2,1,12,10.0,,15982
1000308,P478289,M,18-25,12,B,0,0,9,,,9367
1000654,P542377,M,51-55,7,B,2,0,17,,,19768
1000771,P948223,F,55+,18,B,0,1,6,,,19487
1000622,P742869,M,26-35,13,C,3,0,9,,3.0,3578
1000674,P182125,M,55+,2,C,4+,1,10,15.0,,9190
1000138,P371932,F,55+,0,A,0,0,8,10.0,11.0,19214
1000283,P410243,F,18-25,20,B,2,1,7,8.0,,3709
